gene,beta_mean,beta_sd,psp,lfsr,tau_beta_mean,tau_u_mean,phi_mean,n_obs,n_sgrna,n_sample,batch_size
KRTAP10-11,-0.14929326403637425,0.3332675826170395,0.33,0.33,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
KRTAP4-12,-0.04450705742789746,0.3365863383653443,0.431,0.431,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
L2HGDH,-0.006447037715734944,0.30919648105004627,0.498,0.498,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
LILRB5,-0.09972734930813958,0.3258974172362892,0.369,0.369,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
LIMA1,0.09701431228955303,0.342202391218332,0.631,0.369,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
LINGO2,0.09922499710255209,0.32405096254568744,0.61,0.39,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
LIX1,0.006729609451390843,0.32775537318532216,0.512,0.488,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
LOC200726,-0.08562866569598754,0.31915481913665567,0.407,0.407,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
LRP1,0.03959392051498614,0.33275197317686606,0.524,0.476,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
LRRC43,-0.07517580885809694,0.3474275862039406,0.416,0.416,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
LUC7L,-0.056120967431508774,0.33262218900521523,0.423,0.423,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
LXN,-0.03138275086480421,0.3252511778090794,0.463,0.463,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
LY9,0.027158564346190853,0.31933172971002755,0.544,0.45599999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MAK16,0.03428542279964143,0.33088957969822796,0.536,0.46399999999999997,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MAPKAPK3,-0.113365214278249,0.32828961121322514,0.37,0.37,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MCM10,0.05959926043834523,0.329765021408601,0.569,0.43100000000000005,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MCUR1,0.08516590054866516,0.31572796045379237,0.602,0.398,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MDC1,0.08540032870288085,0.3205236405750425,0.607,0.393,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MDH1B,0.037157687745139896,0.32038003632692996,0.559,0.44099999999999995,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
METTL18,-0.006827994254108263,0.33767583444017196,0.503,0.497,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
METTL20,0.10970213467395357,0.31834559988488226,0.645,0.355,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
METTL21C,0.05708933800936517,0.32858049566012437,0.56,0.43999999999999995,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MFSD8,-0.012068830465818966,0.32647648839205373,0.484,0.484,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MICU3,-0.06341003057989279,0.33083354500371587,0.415,0.415,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MINK1,0.04151372137081626,0.3210491528030551,0.557,0.44299999999999995,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MLLT11,-0.0732344939673424,0.32733237676775423,0.401,0.401,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MON1A,0.05157898264374247,0.3243364544422846,0.559,0.44099999999999995,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MRPL34,0.08856014521836961,0.32373870021850903,0.591,0.40900000000000003,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MS4A15,0.08785072398689373,0.32363702980516834,0.609,0.391,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MSANTD3-TMEFF1,-0.05319491206486303,0.32034318874055046,0.441,0.441,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MT3,-0.043251002293659115,0.31869303980958813,0.453,0.453,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MTHFD1,0.002872575722987051,0.3378818433895778,0.515,0.485,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MUSK,0.047358339395374496,0.32163749675054565,0.562,0.43799999999999994,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MYEOV,0.1001831295131738,0.3250101276004416,0.609,0.391,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MYOF,-0.08871319537254777,0.31714508039587647,0.385,0.385,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
MZT1,-0.08489983342467138,0.32124219476638327,0.411,0.411,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NANOG,0.06426629694718257,0.32627617897799427,0.581,0.41900000000000004,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NAT10,0.06854657448836622,0.32906829277877714,0.596,0.404,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NAT14,-0.13466921962279052,0.33081948971107483,0.324,0.324,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NDRG4,0.04832468709978585,0.32505383233486707,0.549,0.45099999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NIPAL1,-0.009992997231134993,0.3155049318889159,0.487,0.487,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NKX3-2,0.03635682274530164,0.3155483584068651,0.546,0.45399999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NLGN1,0.03657172063705063,0.3279643009210585,0.549,0.45099999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NOLC1,-0.10572394626094095,0.3411467541567739,0.377,0.377,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NOMO2,-0.06059008472055639,0.3231810184879657,0.44,0.44,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NTRK3,0.013906245090382838,0.31984269602877907,0.514,0.486,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NUPR1L,-0.024158091792118662,0.3320780178502882,0.477,0.477,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NUTM2A,0.050078439667338784,0.323881009991178,0.57,0.43000000000000005,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
NXPH4,0.0965419432019583,0.32135522377611986,0.62,0.38,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OAS3,-0.10268988260871281,0.30623008903163285,0.365,0.365,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OCEL1,0.0077429991293669,0.31673420685681725,0.51,0.49,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OLFM3,-0.1550819276647293,0.33344780313706557,0.316,0.316,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OMD,-0.10735364397781605,0.33442679825460603,0.365,0.365,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR10G3,-0.06836196941297032,0.33405032021017605,0.412,0.412,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR10H3,0.08450237803485479,0.3328323640349368,0.598,0.402,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR13C4,0.11053502622384773,0.3317802808548208,0.627,0.373,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR1K1,0.08608650253858166,0.3182950923466902,0.584,0.41600000000000004,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR2A1,-0.04806857281989272,0.3234817584442035,0.449,0.449,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR2AT4,-0.07428996581729688,0.3333325569790385,0.406,0.406,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR2D3,-0.04412529343074084,0.32278548051171824,0.451,0.451,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR2J2,-0.03318217736040854,0.3265870265606493,0.459,0.459,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR2W1,-0.1159302518916459,0.34411909376542726,0.372,0.372,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR51L1,-0.10566032069462421,0.33796054453760555,0.385,0.385,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR51V1,-0.047021149664891924,0.3224771489750882,0.443,0.443,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR5D18,0.040502613255402824,0.3100834874943999,0.563,0.43700000000000006,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR5M10,0.004627398376314269,0.3235248893208093,0.512,0.488,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR6C2,-0.08049853561707719,0.32837088881337256,0.406,0.406,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OR7C1,0.054205439674754066,0.3173266565883439,0.576,0.42400000000000004,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OSTN,-0.055231065887577896,0.3185466359553694,0.435,0.435,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
OTOP2,0.07747940998143969,0.32892713014665603,0.594,0.406,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PAK1IP1,0.08195441703286334,0.33000925642114637,0.59,0.41000000000000003,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PARD6A,-0.05793307052971911,0.3218196468291595,0.43,0.43,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PARP8,0.08915533346521277,0.3292969701609162,0.616,0.384,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PCDHGA1,-0.10337966962223762,0.3291222238146666,0.381,0.381,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PCDHGA5,0.029952741256836918,0.32098888707767487,0.533,0.46699999999999997,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PDCD6,0.1443841182010249,0.32905397580186996,0.655,0.345,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PDE6B,-0.08759456712535589,0.31572691491164423,0.398,0.398,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PDE6G,0.13062744378409266,0.32904568657298433,0.659,0.34099999999999997,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PEBP4,0.06971557257777829,0.33165409417640074,0.587,0.41300000000000003,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PEX5,0.08470089588663919,0.33213675479072247,0.6,0.4,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PHF14,-0.12476626967768108,0.31444267098326545,0.342,0.342,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PITPNA,-0.02007961016641237,0.3226101036259544,0.495,0.495,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PITPNM3,0.0061855929155824625,0.3300954007084792,0.517,0.483,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PLXNA1,-0.053824080298255514,0.32926847118730324,0.442,0.442,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PPEF2,0.04056377644744261,0.3118827671636293,0.546,0.45399999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PPFIBP1,0.0173731786479576,0.3466435704852893,0.514,0.486,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PPP1R12C,-0.03179169108994376,0.3292591236963253,0.458,0.458,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PPP1R14B,0.04681564638735997,0.30856281801600965,0.562,0.43799999999999994,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PRAMEF8,0.042560125451221426,0.3294316190963703,0.545,0.45499999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PRG4,0.0720193772730241,0.32352314769001167,0.584,0.41600000000000004,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PRKAG3,0.04349334531481637,0.33727871128039866,0.548,0.45199999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PSMD2,-0.08138167481712145,0.34806450207866346,0.406,0.406,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PTK7,0.03886078726879805,0.32070852674790334,0.55,0.44999999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
PXYLP1,-0.004837374628874547,0.328402129657023,0.483,0.483,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
QTRT1,0.03235350795626694,0.32192674530201476,0.542,0.45799999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RAB17,-0.029437063793110743,0.3218123013629698,0.452,0.452,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RAB3GAP1,0.022775154566447072,0.32383861693808613,0.531,0.469,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RAD54L2,0.14233513379089988,0.32836114568377256,0.695,0.30500000000000005,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RARRES1,0.0745294081270112,0.3191598121796743,0.6,0.4,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RASAL2,-0.04856604865604026,0.33296566047534765,0.457,0.457,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RASGRP1,-0.045953763919571795,0.3478596890306632,0.447,0.447,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RBM23,0.056293291242252644,0.32353530554517634,0.572,0.42800000000000005,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RBM6,-0.17831295943903958,0.3439110827703835,0.304,0.304,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RBMXL2,-0.020390933256388678,0.3251642068347141,0.481,0.481,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RBP7,-0.08260824290653278,0.3406458759201815,0.395,0.395,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RDH8,0.028423881340353813,0.31757691147647704,0.526,0.474,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RHBDL1,0.07495081695459177,0.3296553865724418,0.6,0.4,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RLBP1,0.05734955577178667,0.32905443969080367,0.55,0.44999999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RLTPR,0.09702980109102692,0.323150736347598,0.597,0.403,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RNPEP,-0.03782188675874641,0.31409474049274977,0.445,0.445,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RPL23A,-0.08426809362712508,0.37604856438963485,0.412,0.412,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RPS26,0.044498955514330335,0.343513838957059,0.561,0.43899999999999995,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RPS6KA4,-0.024360620296716543,0.3235804223138396,0.473,0.473,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
RRAD,-0.039422874193067156,0.32659418209000973,0.472,0.472,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SART3,0.1268008717339532,0.32511701597663656,0.641,0.359,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SAXO2,0.0774495771044616,0.3217127686558031,0.593,0.40700000000000003,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SCD5,-0.07589706406227592,0.3370355525286926,0.416,0.416,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SCUBE1,0.013368708194070378,0.32728006011405364,0.527,0.473,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SECISBP2L,-0.10400230343444464,0.3239414960535834,0.394,0.394,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SENP3,0.019928282213105282,0.33103870187990886,0.503,0.497,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SENP7,-0.1332734615048452,0.33998968898852683,0.356,0.356,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SEZ6,-0.08755077186910708,0.32707937977425117,0.401,0.401,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SF3A3,0.05028327230456689,0.32005021867012384,0.56,0.43999999999999995,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SFTA3,0.04536574177228501,0.3256771905493535,0.551,0.44899999999999995,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SGK494,-0.031551156466748984,0.3137944372808493,0.452,0.452,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SGSM1,0.05574167846648967,0.3298600036132281,0.549,0.45099999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SHC2,-0.08639077064880785,0.32672792421258323,0.391,0.391,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SHOX2,0.06172015111058697,0.34422699356212166,0.56,0.43999999999999995,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC10A6,-0.09516731305055615,0.32345992019809017,0.396,0.396,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC1A7,0.09162266902760138,0.31369214039496823,0.612,0.388,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC22A12,-0.017161238275497318,0.32285558607981607,0.481,0.481,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC22A4,-0.007995940360850962,0.3281080423277633,0.486,0.486,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC25A43,-0.10779472658200098,0.3125091121183449,0.365,0.365,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC2A2,-0.02834535454270322,0.31364464810736303,0.482,0.482,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC2A4,-0.09910213201999406,0.3279279093808919,0.38,0.38,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC35E4,-0.015371660673816212,0.3137896990975984,0.469,0.469,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC38A6,-0.1275776935709304,0.35805337433473594,0.358,0.358,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC45A2,0.029446675441022117,0.3228562615278871,0.546,0.45399999999999996,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLC6A17,0.0945228882046286,0.3472017663347675,0.596,0.404,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SLIT3,0.015120999307696613,0.3126389384208772,0.532,0.46799999999999997,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SMPD3,0.034056793595424795,0.32644490372016577,0.539,0.46099999999999997,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SOX30,-0.0033908062281067263,0.3212050820319907,0.493,0.493,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SPANXN5,-0.11559574240458505,0.32178505170494637,0.355,0.355,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
SPATA3,-0.08459848725795281,0.32415306334454635,0.399,0.399,0.4417116673464741,1.5411598542188436,0.3803843606777641,16,4,4,500
