gene,beta_mean_nuts,beta_sd_nuts,psp_nuts,lfsr_nuts,psp_draws,lfsr_draws,p_beta_gt_0,p_beta_lt_0,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,n_obs,n_sgrna,n_sample,chains,draws,tune,hit
TAS2R10,-0.2201069755912113,0.1156445999327488,0.025,0.025,0.025,0.025,0.025,0.975,0.2465,0.007,16,4,4,2,1000,1000,False
TAS2R42,0.2074334346447009,0.1194111528627511,0.9605,0.0394999999999999,0.9605,0.03949999999999998,0.9605,0.0395,0.2195,0.0065,16,4,4,2,1000,1000,False
TAS2R43,-0.0737069495869217,0.1005552154613565,0.23,0.23,0.23,0.23,0.23,0.77,0.0125,0.0,16,4,4,2,1000,1000,False
TATDN2,0.1859799105444433,0.1025635431052753,0.9767441860465116,0.0232558139534884,0.9767441860465116,0.023255813953488413,0.9767441860465116,0.023255813953488372,0.11627906976744186,0.0,16,4,4,2,1000,1000,False
TBATA,-0.1458326281306644,0.0983033753920993,0.068,0.068,0.068,0.068,0.068,0.932,0.0565,0.0005,16,4,4,2,1000,1000,False
TBC1D10B,-0.0959086453812431,0.0925134168897749,0.1365,0.1365,0.1365,0.1365,0.1365,0.8635,0.018,0.0,16,4,4,2,1000,1000,False
TBC1D10C,-0.2784595629836233,0.109638326177695,0.0,0.0,0.0,0.0,0.0,1.0,0.37209302325581395,0.0,16,4,4,2,1000,1000,False
TBC1D14,-0.1404561601420132,0.1115688837767779,0.107,0.107,0.107,0.107,0.107,0.893,0.079,0.0015,16,4,4,2,1000,1000,False
TBC1D28,0.1090965796021104,0.121181002277444,0.8145,0.1855,0.8145,0.1855,0.8145,0.1855,0.0585,0.0,16,4,4,2,1000,1000,False
TBC1D29,0.0535527387851507,0.0924406688402671,0.7205,0.2794999999999999,0.7205,0.27949999999999997,0.7205,0.2795,0.0055,0.0,16,4,4,2,1000,1000,False
TBC1D3C,0.2273668343792858,0.106041600300295,0.987,0.013,0.987,0.013000000000000012,0.987,0.013,0.239,0.0035,16,4,4,2,1000,1000,False
TBKBP1,0.1457912904681957,0.110717353393806,0.9055,0.0945,0.9055,0.09450000000000003,0.9055,0.0945,0.0845,0.0015,16,4,4,2,1000,1000,False
TBL1XR1,-1.256338955516902,0.1768381926759994,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16,4,4,2,1000,1000,True
TBR1,0.1699903633911576,0.1163050863465903,0.9285,0.0715,0.9285,0.07150000000000001,0.9285,0.0715,0.131,0.001,16,4,4,2,1000,1000,False
TBX15,0.2787448711306826,0.109583054650083,0.994,0.006,0.994,0.006000000000000005,0.994,0.006,0.4325,0.018,16,4,4,2,1000,1000,False
TBXA2R,-0.1714419739834088,0.1208506769134148,0.0735,0.0735,0.0735,0.0735,0.0735,0.9265,0.1355,0.004,16,4,4,2,1000,1000,False
TCF7,-0.0556880585197684,0.0927209915440767,0.2745,0.2745,0.2745,0.2745,0.2745,0.7255,0.0055,0.0,16,4,4,2,1000,1000,False
TCP1,0.1485493002637139,0.106914113229488,0.9145,0.0855,0.9145,0.08550000000000002,0.9145,0.0855,0.083,0.0005,16,4,4,2,1000,1000,False
TCP11,-0.1455050480743104,0.104936007950011,0.0865,0.0865,0.0865,0.0865,0.0865,0.9135,0.0635,0.0,16,4,4,2,1000,1000,False
TDG,0.2263722619610478,0.1786466016170316,0.8985,0.1015,0.991,0.009000000000000008,0.991,0.009,0.7085,0.2365,16,4,4,2,1000,1000,False
TDGF1,-0.1223554749438669,0.1163130850789051,0.144,0.144,0.144,0.144,0.144,0.856,0.0675,0.0,16,4,4,2,1000,1000,False
TDO2,0.1408022253700964,0.1007080730019932,0.9185,0.0815,0.9185,0.08150000000000002,0.9185,0.0815,0.052,0.0,16,4,4,2,1000,1000,False
TECPR2,0.1652698520138326,0.1086382340337007,0.932,0.0679999999999999,0.932,0.06799999999999995,0.932,0.068,0.1105,0.0005,16,4,4,2,1000,1000,False
TEFM,0.1180827512817703,0.0924753256342856,0.893,0.1069999999999999,0.893,0.10699999999999998,0.893,0.107,0.023,0.0,16,4,4,2,1000,1000,False
TELO2,0.1195616942481676,0.1010322191676391,0.8885,0.1115,0.8885,0.11150000000000004,0.8885,0.1115,0.0405,0.0,16,4,4,2,1000,1000,False
TENM3,-0.2233682855314244,0.1386424071055728,0.0465116279069767,0.0465116279069767,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.9534883720930233,0.3488372093023256,0.0,16,4,4,2,1000,1000,False
TEPP,-0.1744262864351372,0.1231408501075384,0.0465116279069767,0.0465116279069767,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.9534883720930233,0.09302325581395349,0.023255813953488372,16,4,4,2,1000,1000,False
TERF1,-0.0933238376453766,0.096674676948076,0.1695,0.1695,0.1695,0.1695,0.1695,0.8305,0.016,0.0,16,4,4,2,1000,1000,False
TERT,-0.162406226105591,0.1072651349936948,0.0655,0.0655,0.0655,0.0655,0.0655,0.9345,0.097,0.0,16,4,4,2,1000,1000,False
TESK2,0.2294827916980346,0.1043841096863009,0.9875,0.0124999999999999,0.9875,0.012499999999999956,0.9875,0.0125,0.249,0.0075,16,4,4,2,1000,1000,False
TET1,0.1849500303726718,0.1182015918889864,0.9415,0.0584999999999999,0.9415,0.058499999999999996,0.9415,0.0585,0.1645,0.0045,16,4,4,2,1000,1000,False
TET2,0.5751130377343654,0.175455083022428,1.0,0.0,1.0,0.0,1.0,0.0,0.996,0.9265,16,4,4,2,1000,1000,True
TEX15,-0.2595298598805637,0.0931582749625193,0.0,0.0,0.0,0.0,0.0,1.0,0.3023255813953488,0.0,16,4,4,2,1000,1000,False
TEX26,0.0846619427450458,0.0937916658846342,0.82,0.18,0.82,0.18000000000000005,0.82,0.18,0.0095,0.0,16,4,4,2,1000,1000,False
TEX261,-0.0603626036407469,0.0939244730335069,0.2645,0.2645,0.2645,0.2645,0.2645,0.7355,0.0055,0.0,16,4,4,2,1000,1000,False
TEX264,-0.1026019091790901,0.0896854585263206,0.12,0.12,0.12,0.12,0.12,0.88,0.0145,0.0,16,4,4,2,1000,1000,False
TEX30,-0.1126129919006533,0.0918748568820705,0.106,0.106,0.106,0.106,0.106,0.894,0.024,0.0005,16,4,4,2,1000,1000,False
TEX35,-0.230318253228007,0.1105526357502069,0.021,0.021,0.021,0.021,0.021,0.979,0.2625,0.0075,16,4,4,2,1000,1000,False
TEX43,-0.1105944691784274,0.1056875957752499,0.155,0.155,0.155,0.155,0.155,0.845,0.0365,0.0,16,4,4,2,1000,1000,False
TFAP2C,-0.146225335520912,0.1140733323923371,0.102,0.102,0.102,0.102,0.102,0.898,0.0905,0.0,16,4,4,2,1000,1000,False
TFDP1,-0.1584142958002821,0.1027834559490964,0.056,0.056,0.056,0.056,0.056,0.944,0.0845,0.0005,16,4,4,2,1000,1000,False
TFG,-0.2096938993947989,0.0884975063292216,0.0232558139534883,0.0232558139534883,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.9767441860465116,0.13953488372093023,0.0,16,4,4,2,1000,1000,False
TFPT,0.1509810411229433,0.1087651622690873,0.924,0.0759999999999999,0.924,0.07599999999999996,0.924,0.076,0.0835,0.0025,16,4,4,2,1000,1000,False
TFRC,0.194345563403999,0.1533638808149476,0.893,0.1069999999999999,0.893,0.10699999999999998,0.893,0.107,0.2465,0.024,16,4,4,2,1000,1000,False
TGFB1I1,0.1197785681997631,0.103341898594166,0.8805,0.1195,0.8805,0.11950000000000005,0.8805,0.1195,0.0415,0.0,16,4,4,2,1000,1000,False
TGFBR1,1.8139353486198255,0.1845020279905457,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,16,4,4,2,1000,1000,True
TGFBR2,1.607414216107809,0.1863251580204497,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,16,4,4,2,1000,1000,True
TGFBR3L,0.16939504877297,0.1040816465327673,0.944,0.056,0.944,0.05600000000000005,0.944,0.056,0.1135,0.0005,16,4,4,2,1000,1000,False
TGFBRAP1,-0.2164889442217854,0.1090476654559191,0.0225,0.0225,0.0225,0.0225,0.0225,0.9775,0.235,0.0035,16,4,4,2,1000,1000,False
TGIF1,-0.1081189999391666,0.0954544273184165,0.132,0.132,0.132,0.132,0.132,0.868,0.0265,0.0,16,4,4,2,1000,1000,False
TH,-0.0564439475374852,0.096012043479624,0.272,0.272,0.272,0.272,0.272,0.728,0.0065,0.0,16,4,4,2,1000,1000,False
THAP7,-0.1637399111394691,0.1053928640475165,0.057,0.057,0.057,0.057,0.057,0.943,0.1075,0.0005,16,4,4,2,1000,1000,False
THBS4,-0.1424288436223062,0.1048456313856496,0.082,0.082,0.082,0.082,0.082,0.918,0.0605,0.001,16,4,4,2,1000,1000,False
THOC6,-0.2194302299617821,0.1056963379234759,0.0225,0.0225,0.0225,0.0225,0.0225,0.9775,0.232,0.002,16,4,4,2,1000,1000,False
THYN1,-0.1204697717929132,0.111480816126894,0.147,0.147,0.147,0.147,0.147,0.853,0.056,0.0,16,4,4,2,1000,1000,False
TIA1,0.1544593143275888,0.0989642236087217,0.9425,0.0574999999999999,0.9425,0.057499999999999996,0.9425,0.0575,0.0685,0.0,16,4,4,2,1000,1000,False
TIAL1,0.1200323601349002,0.177299968196635,0.745,0.255,0.9605,0.03949999999999998,0.9605,0.0395,0.4175,0.068,16,4,4,2,1000,1000,False
TIAM2,-0.1094975836400808,0.1073209546410542,0.1505,0.1505,0.1505,0.1505,0.1505,0.8495,0.035,0.0,16,4,4,2,1000,1000,False
TIMM9,-0.1450460629097197,0.1025406221144384,0.073,0.073,0.073,0.073,0.073,0.927,0.0645,0.0005,16,4,4,2,1000,1000,False
TIPIN,-0.2181265316263027,0.1091368702263519,0.0215,0.0215,0.0215,0.0215,0.0215,0.9785,0.2265,0.0035,16,4,4,2,1000,1000,False
TIPRL,0.3331699146042111,0.1624289205979326,1.0,0.0,1.0,0.0,1.0,0.0,0.6046511627906976,0.16279069767441862,16,4,4,2,1000,1000,False
TKT,-0.1326120642532514,0.1050692210459861,0.0985,0.0985,0.0985,0.0985,0.0985,0.9015,0.054,0.0,16,4,4,2,1000,1000,False
TLE3,-1.2586894956629024,0.1797769607536989,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16,4,4,2,1000,1000,True
TLK2,-0.1633492554477608,0.1233813230533065,0.0935,0.0935,0.0935,0.0935,0.0935,0.9065,0.143,0.0015,16,4,4,2,1000,1000,False
TLN1,-0.2587699381146521,0.1172901875195659,0.0,0.0,0.0,0.0,0.0,1.0,0.3953488372093023,0.0,16,4,4,2,1000,1000,False
TLR3,-0.1082411814613897,0.1092087741092652,0.1665,0.1665,0.1665,0.1665,0.1665,0.8335,0.043,0.0,16,4,4,2,1000,1000,False
TLX2,0.1373598463538011,0.0925030933048995,0.932,0.0679999999999999,0.932,0.06799999999999995,0.932,0.068,0.044,0.0,16,4,4,2,1000,1000,False
TM7SF3,-0.1613331808091399,0.1156929937948397,0.0785,0.0785,0.0785,0.0785,0.0785,0.9215,0.1175,0.004,16,4,4,2,1000,1000,False
TM9SF3,0.153513173417324,0.1075681916657173,0.9245,0.0755,0.9245,0.07550000000000001,0.9245,0.0755,0.086,0.0015,16,4,4,2,1000,1000,False
TMC2,-0.1274217093725474,0.1170416833872195,0.1415,0.1415,0.1415,0.1415,0.1415,0.8585,0.0765,0.0015,16,4,4,2,1000,1000,False
TMC5,-0.0960575010713234,0.1131750743611291,0.1985,0.1985,0.1985,0.1985,0.1985,0.8015,0.0305,0.0,16,4,4,2,1000,1000,False
TMC8,0.1455487829932951,0.1086948019797918,0.9065,0.0935,0.9065,0.09350000000000003,0.9065,0.0935,0.082,0.0005,16,4,4,2,1000,1000,False
TMCC2,-0.0507328009930131,0.0943979741462563,0.296,0.296,0.296,0.296,0.296,0.704,0.0055,0.0,16,4,4,2,1000,1000,False
TMED2,0.1503180009287812,0.1172746666413476,0.8995,0.1005,0.8995,0.10050000000000003,0.8995,0.1005,0.101,0.0015,16,4,4,2,1000,1000,False
TMED3,-0.0887074941859677,0.1010531631666151,0.201,0.201,0.201,0.201,0.201,0.799,0.0175,0.0,16,4,4,2,1000,1000,False
TMEM106C,-0.082703232416121,0.0993995600066817,0.2055,0.2055,0.2055,0.2055,0.2055,0.7945,0.0105,0.0,16,4,4,2,1000,1000,False
TMEM115,-0.4178073719654709,0.1210241941259127,0.0,0.0,0.0,0.0,0.0,1.0,0.822,0.255,16,4,4,2,1000,1000,False
TMEM127,0.2504573405231909,0.1065463474348111,0.993,0.007,0.993,0.007000000000000006,0.993,0.007,0.3175,0.013,16,4,4,2,1000,1000,False
TMEM129,0.2190635998484148,0.1099249775350528,0.9725,0.0274999999999999,0.9725,0.02749999999999997,0.9725,0.0275,0.2305,0.0035,16,4,4,2,1000,1000,False
TMEM139,-0.0765361058234815,0.091450030938886,0.204,0.204,0.204,0.204,0.204,0.796,0.0075,0.0,16,4,4,2,1000,1000,False
TMEM161A,-0.245333636015048,0.1137307890241564,0.0135,0.0135,0.0135,0.0135,0.0135,0.9865,0.3135,0.0125,16,4,4,2,1000,1000,False
TMEM184A,0.1293547714482558,0.0895638656656999,0.9245,0.0755,0.9245,0.07550000000000001,0.9245,0.0755,0.027,0.0,16,4,4,2,1000,1000,False
TMEM189,-0.0793727000393844,0.0931207888700853,0.1955,0.1955,0.1955,0.1955,0.1955,0.8045,0.0075,0.0,16,4,4,2,1000,1000,False
TMEM19,-0.1669416669616095,0.1082754923363239,0.068,0.068,0.068,0.068,0.068,0.932,0.107,0.0,16,4,4,2,1000,1000,False
TMEM200C,0.1438131884389284,0.1080398014585737,0.909,0.0909999999999999,0.909,0.09099999999999997,0.909,0.091,0.0765,0.001,16,4,4,2,1000,1000,False
TMEM201,0.0988782059925857,0.1154170243249032,0.8065,0.1935,0.8065,0.1935,0.8065,0.1935,0.0445,0.0,16,4,4,2,1000,1000,False
TMEM203,0.1809116364938111,0.1448726882488597,0.889,0.1109999999999999,0.889,0.11099999999999999,0.889,0.111,0.1985,0.0145,16,4,4,2,1000,1000,False
TMEM205,0.1052927181862173,0.0941126184125655,0.8675,0.1324999999999999,0.8675,0.13249999999999995,0.8675,0.1325,0.0185,0.0,16,4,4,2,1000,1000,False
TMEM207,0.2251457238427301,0.1388578090563037,0.9302325581395348,0.0697674418604651,0.9302325581395349,0.06976744186046513,0.9302325581395349,0.06976744186046512,0.27906976744186046,0.023255813953488372,16,4,4,2,1000,1000,False
TMEM213,-0.0926140697747709,0.089725821390448,0.147,0.147,0.147,0.147,0.147,0.853,0.011,0.0,16,4,4,2,1000,1000,False
TMEM217,-0.0381449756120622,0.1068175160528875,0.359,0.359,0.359,0.359,0.359,0.641,0.0095,0.0,16,4,4,2,1000,1000,False
TMEM231,0.1480906099995017,0.1140113305609547,0.895,0.1049999999999999,0.895,0.10499999999999998,0.895,0.105,0.0955,0.0,16,4,4,2,1000,1000,False
TMEM232,-0.0464382210302751,0.1043968674840697,0.3295,0.3295,0.3295,0.3295,0.3295,0.6705,0.01,0.0,16,4,4,2,1000,1000,False
TMEM237,0.1573538420257233,0.097199603031626,0.956,0.044,0.956,0.04400000000000004,0.956,0.044,0.071,0.0,16,4,4,2,1000,1000,False
TMEM242,0.1385725804988055,0.09608365268121,0.926,0.0739999999999999,0.926,0.07399999999999995,0.926,0.074,0.0535,0.0,16,4,4,2,1000,1000,False
TMEM258,0.8839014221116205,0.1735388288233355,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,16,4,4,2,1000,1000,True
TMEM261,0.1672086779213429,0.1013101865319816,0.9525,0.0474999999999999,0.9525,0.04749999999999999,0.9525,0.0475,0.0975,0.0,16,4,4,2,1000,1000,False
TMEM30A,-1.0121852359516836,0.1796160976616383,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9875,16,4,4,2,1000,1000,True
TMEM33,0.1182995691007796,0.1044449591169047,0.8825,0.1175,0.8825,0.11750000000000005,0.8825,0.1175,0.044,0.0,16,4,4,2,1000,1000,False
TMEM41B,0.1347869952946286,0.1019910493772009,0.907,0.0929999999999999,0.907,0.09299999999999997,0.907,0.093,0.051,0.0,16,4,4,2,1000,1000,False
TMEM55A,-0.142342202633665,0.1006819041824492,0.074,0.074,0.074,0.074,0.074,0.926,0.0605,0.0,16,4,4,2,1000,1000,False
TMEM60,0.3451309836919562,0.1489694090309601,0.9534883720930232,0.0465116279069767,0.9534883720930233,0.046511627906976716,0.9534883720930233,0.046511627906976744,0.6976744186046512,0.09302325581395349,16,4,4,2,1000,1000,False
TMEM65,-0.0659642441688933,0.1003055934997684,0.2475,0.2475,0.2475,0.2475,0.2475,0.7525,0.0095,0.0,16,4,4,2,1000,1000,False
TMEM81,0.1416247105602295,0.0964313400547952,0.9315,0.0685,0.9315,0.0685,0.9315,0.0685,0.0565,0.001,16,4,4,2,1000,1000,False
TMEM86A,-0.0742228896522792,0.0955169926644242,0.2175,0.2175,0.2175,0.2175,0.2175,0.7825,0.008,0.0,16,4,4,2,1000,1000,False
TMIGD1,-0.2174287399313215,0.1093709499913517,0.023,0.023,0.023,0.023,0.023,0.977,0.2315,0.0045,16,4,4,2,1000,1000,False
TMIGD2,-0.1479715250470485,0.1183503438407298,0.1085,0.1085,0.1085,0.1085,0.1085,0.8915,0.0995,0.0015,16,4,4,2,1000,1000,False
TMPRSS7,0.1608344418164642,0.1168153050819003,0.911,0.0889999999999999,0.911,0.08899999999999997,0.911,0.089,0.1145,0.002,16,4,4,2,1000,1000,False
TMTC3,-0.0714559750735559,0.0952292243632781,0.2225,0.2225,0.2225,0.2225,0.2225,0.7775,0.009,0.0,16,4,4,2,1000,1000,False
TNFRSF14,-0.2353574557464201,0.1045699324239425,0.015,0.015,0.015,0.015,0.015,0.985,0.2635,0.009,16,4,4,2,1000,1000,False
TNFRSF1A,0.2454211337688437,0.1047126518410495,0.9767441860465116,0.0232558139534884,0.9767441860465116,0.023255813953488413,0.9767441860465116,0.023255813953488372,0.3488372093023256,0.0,16,4,4,2,1000,1000,False
TNFRSF4,-0.0509074047311056,0.0943005179021563,0.284,0.284,0.284,0.284,0.284,0.716,0.002,0.0,16,4,4,2,1000,1000,False
TNNC1,-0.2344752088987213,0.1109564227396322,0.014,0.014,0.014,0.014,0.014,0.986,0.2945,0.0075,16,4,4,2,1000,1000,False
TNNI3,-0.2298139627726838,0.0875064510894235,0.0,0.0,0.0,0.0,0.0,1.0,0.18604651162790697,0.0,16,4,4,2,1000,1000,False
TNPO1,-0.3401477113469809,0.140782788585362,0.0,0.0,0.0,0.0,0.0,1.0,0.6744186046511628,0.09302325581395349,16,4,4,2,1000,1000,False
TNRC18,-0.9538425334063404,0.1835030022230136,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.971,16,4,4,2,1000,1000,True
TNRC6A,-0.0794207617289022,0.1080524612710228,0.2315,0.2315,0.2315,0.2315,0.2315,0.7685,0.024,0.0,16,4,4,2,1000,1000,False
TNS3,-0.0674917049748485,0.0959095148919015,0.245,0.245,0.245,0.245,0.245,0.755,0.0105,0.0,16,4,4,2,1000,1000,False
TNS4,-0.226618737322446,0.113149385900957,0.023,0.023,0.023,0.023,0.023,0.977,0.2585,0.0085,16,4,4,2,1000,1000,False
TOMM40,0.1364475357865268,0.1022759326215544,0.9075,0.0925,0.9075,0.09250000000000003,0.9075,0.0925,0.054,0.0,16,4,4,2,1000,1000,False
TOP1,0.1983021908098086,0.1462275865100931,0.915,0.0849999999999999,0.915,0.08499999999999996,0.915,0.085,0.2475,0.0175,16,4,4,2,1000,1000,False
TOP2A,-0.2851166900402967,0.1269583574412049,0.0105,0.0105,0.0105,0.0105,0.0105,0.9895,0.4445,0.047,16,4,4,2,1000,1000,False
TOP3A,-0.0991376842893261,0.0925274065017078,0.145,0.145,0.145,0.145,0.145,0.855,0.016,0.0,16,4,4,2,1000,1000,False
TOX,0.2168573433287552,0.1479598991350763,0.9295,0.0705,0.9295,0.07050000000000001,0.9295,0.0705,0.2815,0.027,16,4,4,2,1000,1000,False
TOX2,-0.6598928814709153,0.1513664643947088,0.0,0.0,0.0,0.0,0.0,1.0,0.993,0.838,16,4,4,2,1000,1000,True
TOX4,0.1581264051867977,0.0955535960346257,0.947,0.053,0.947,0.05300000000000005,0.947,0.053,0.073,0.0,16,4,4,2,1000,1000,False
TP53I13,-0.1199692965077712,0.0910508183205248,0.093,0.093,0.093,0.093,0.093,0.907,0.023,0.0,16,4,4,2,1000,1000,False
TPH1,-0.0764717030871151,0.0938446531043855,0.2015,0.2015,0.2015,0.2015,0.2015,0.7985,0.0135,0.0,16,4,4,2,1000,1000,False
TPRKB,0.1052624719916076,0.0967754781649234,0.8665,0.1334999999999999,0.8665,0.13349999999999995,0.8665,0.1335,0.024,0.0,16,4,4,2,1000,1000,False
TPSAB1,-0.0991956643853976,0.0945692727835419,0.1475,0.1475,0.1475,0.1475,0.1475,0.8525,0.022,0.0,16,4,4,2,1000,1000,False
TPT1,-0.3144618229044786,0.1415860007710073,0.0,0.0,0.0,0.0,0.0,1.0,0.5348837209302325,0.13953488372093023,16,4,4,2,1000,1000,False
TRA2A,0.206483291718038,0.1030147332986195,0.9785,0.0214999999999999,0.9785,0.021499999999999964,0.9785,0.0215,0.1845,0.0005,16,4,4,2,1000,1000,False
TRABD2B,-0.078294934240342,0.0932171405642286,0.2005,0.2005,0.2005,0.2005,0.2005,0.7995,0.008,0.0,16,4,4,2,1000,1000,False
TRAF1,-0.1826814460871466,0.1073736051082739,0.0405,0.0405,0.0405,0.0405,0.0405,0.9595,0.133,0.0025,16,4,4,2,1000,1000,False
TRAF2,0.3606163768464235,0.1710306572067681,0.9845,0.0154999999999999,1.0,0.0,1.0,0.0,0.9275,0.5165,16,4,4,2,1000,1000,True
TRAF3,0.3765698552685259,0.1874594875460286,0.976,0.024,1.0,0.0,1.0,0.0,0.9395,0.568,16,4,4,2,1000,1000,True
TRAM1,0.1442547968105597,0.0987252105141725,0.9285,0.0715,0.9285,0.07150000000000001,0.9285,0.0715,0.0535,0.0,16,4,4,2,1000,1000,False
TRAPPC1,0.310074203081855,0.1453207442682291,0.984,0.016,0.984,0.016000000000000014,0.984,0.016,0.5305,0.092,16,4,4,2,1000,1000,False
TRAPPC12,0.1173888118262306,0.0947811417099268,0.898,0.1019999999999999,0.898,0.10199999999999998,0.898,0.102,0.026,0.0,16,4,4,2,1000,1000,False
TRAPPC13,0.2420323954823832,0.148565229644302,0.945,0.055,0.945,0.05500000000000005,0.945,0.055,0.334,0.0485,16,4,4,2,1000,1000,False
TRAPPC2,0.3753582518658841,0.1050640816173744,1.0,0.0,1.0,0.0,1.0,0.0,0.7674418604651163,0.13953488372093023,16,4,4,2,1000,1000,False
TRAPPC3,0.6033756158490956,0.1582699371018839,1.0,0.0,1.0,0.0,1.0,0.0,0.9685,0.741,16,4,4,2,1000,1000,True
TRAPPC4,0.3026946284163468,0.1710005784705677,0.9645,0.0354999999999999,1.0,0.0,1.0,0.0,0.8375,0.3795,16,4,4,2,1000,1000,False
TRAPPC5,0.3211076621154763,0.1538573897569363,0.9825,0.0174999999999999,0.9825,0.01749999999999996,0.9825,0.0175,0.559,0.126,16,4,4,2,1000,1000,False
TRAPPC8,0.1379786386312578,0.1424103834558998,0.8315,0.1684999999999999,0.8315,0.16849999999999998,0.8315,0.1685,0.131,0.0085,16,4,4,2,1000,1000,False
TRERF1,-0.1531386853428865,0.1085693360355459,0.0765,0.0765,0.0765,0.0765,0.0765,0.9235,0.0905,0.002,16,4,4,2,1000,1000,False
TRIB1,0.1392039416892822,0.1139263376554433,0.8905,0.1095,0.8905,0.10950000000000004,0.8905,0.1095,0.0815,0.0005,16,4,4,2,1000,1000,False
TRIM10,0.1950066087245449,0.1015014044672537,0.9715,0.0284999999999999,0.9715,0.02849999999999997,0.9715,0.0285,0.1485,0.0005,16,4,4,2,1000,1000,False
TRIM11,-0.2275520614053222,0.0759938655251123,0.0,0.0,0.0,0.0,0.0,1.0,0.18604651162790697,0.0,16,4,4,2,1000,1000,False
TRIM22,-0.1731943998242306,0.1204376063760337,0.0795,0.0795,0.0795,0.0795,0.0795,0.9205,0.145,0.003,16,4,4,2,1000,1000,False
TRIM25,0.1746465296124512,0.114640209949733,0.9305,0.0695,0.9305,0.0695,0.9305,0.0695,0.132,0.0015,16,4,4,2,1000,1000,False
TRIM27,0.1110917145934691,0.1077193953569846,0.84,0.16,0.84,0.16000000000000003,0.84,0.16,0.0415,0.0,16,4,4,2,1000,1000,False
TRIM28,0.2534246915750632,0.1763668575356983,0.9235,0.0765,0.9975,0.0024999999999999467,0.9975,0.0025,0.7615,0.25,16,4,4,2,1000,1000,False
TRIM39-RPP21,-0.0953760750831528,0.0874156533552545,0.136,0.136,0.136,0.136,0.136,0.864,0.009,0.0,16,4,4,2,1000,1000,False
TRIM46,0.2113536017142761,0.1039034235094673,0.9725,0.0274999999999999,0.9725,0.02749999999999997,0.9725,0.0275,0.193,0.0015,16,4,4,2,1000,1000,False
TRIM49C,-0.4902763057388679,0.1514157673470361,0.0005,0.0005,0.0005,0.0005,0.0005,0.9995,0.894,0.482,16,4,4,2,1000,1000,True
TRIM55,-0.0976294318922539,0.1119301314332425,0.1845,0.1845,0.1845,0.1845,0.1845,0.8155,0.035,0.0,16,4,4,2,1000,1000,False
TRIM77,0.1024059321783025,0.0935770105522694,0.869,0.131,0.869,0.131,0.869,0.131,0.017,0.0,16,4,4,2,1000,1000,False
TRIP12,-0.5501304225875702,0.1469332369720906,0.0,0.0,0.0,0.0,0.0,1.0,0.961,0.6295,16,4,4,2,1000,1000,True
TRIP4,-0.1186697353384006,0.1102497452821358,0.145,0.145,0.145,0.145,0.145,0.855,0.054,0.0,16,4,4,2,1000,1000,False
TRIP6,0.1247578601093981,0.1090724041623296,0.8775,0.1225,0.8775,0.12250000000000005,0.8775,0.1225,0.053,0.0025,16,4,4,2,1000,1000,False
TRMT1,-0.142648247853149,0.1085000464932215,0.1015,0.1015,0.1015,0.1015,0.1015,0.8985,0.0735,0.0,16,4,4,2,1000,1000,False
TRMT112,0.3640996835602916,0.1210089178997341,0.9955,0.0044999999999999,0.9955,0.0044999999999999485,0.9955,0.0045,0.7125,0.116,16,4,4,2,1000,1000,False
TRMT5,0.1501954869106419,0.0918075688787299,0.95,0.05,0.95,0.050000000000000044,0.95,0.05,0.048,0.0,16,4,4,2,1000,1000,False
TRMT6,-0.1233438438613446,0.113865040000232,0.136,0.136,0.136,0.136,0.136,0.864,0.064,0.001,16,4,4,2,1000,1000,False
TRNAU1AP,0.2507865674155569,0.128385712558699,0.9767441860465116,0.0232558139534884,0.9767441860465116,0.023255813953488413,0.9767441860465116,0.023255813953488372,0.3953488372093023,0.046511627906976744,16,4,4,2,1000,1000,False
TRO,0.1163435919925289,0.1132835662489848,0.844,0.156,0.844,0.15600000000000003,0.844,0.156,0.052,0.0,16,4,4,2,1000,1000,False
TRPM1,-0.1281679194333198,0.0997536383778727,0.1015,0.1015,0.1015,0.1015,0.1015,0.8985,0.046,0.0,16,4,4,2,1000,1000,False
TRPM4,-0.1498976192945156,0.1199350077341469,0.111,0.111,0.111,0.111,0.111,0.889,0.11,0.0025,16,4,4,2,1000,1000,False
TRPV4,-0.1713622927078886,0.1217246731357087,0.0795,0.0795,0.0795,0.0795,0.0795,0.9205,0.141,0.0025,16,4,4,2,1000,1000,False
TSC2,-0.1051457004224374,0.1053396377296933,0.1615,0.1615,0.1615,0.1615,0.1615,0.8385,0.0285,0.0,16,4,4,2,1000,1000,False
