gene,dir,fdr,log2fc,neglog10_fdr,abs_log2fc,hit
MRPS14,neg,1.0,0.037605,-0.0,0.037605,False
EYA4,neg,1.0,0.147,-0.0,0.147,False
IL1F10,neg,1.0,0.081944,-0.0,0.081944,False
ENOPH1,neg,1.0,0.090005,-0.0,0.090005,False
ANO1,neg,1.0,0.061793,-0.0,0.061793,False
ZSWIM2,neg,1.0,0.083424,-0.0,0.083424,False
BAG3,neg,1.0,0.15223,-0.0,0.15223,False
NDUFS4,neg,1.0,0.15038,-0.0,0.15038,False
HOXA11,pos,0.85859,0.14348,0.0662141740561026,0.14348,False
RAX,neg,1.0,0.1023,-0.0,0.1023,False
PLA2G2C,neg,1.0,0.14878,-0.0,0.14878,False
GNB2,neg,1.0,0.21462,-0.0,0.21462,False
KBTBD6,neg,1.0,-0.039017,-0.0,0.039017,False
TBC1D2,neg,1.0,0.12265,-0.0,0.12265,False
DNM1L,pos,0.249226,0.6323,0.6034066527531595,0.6323,False
TRIM49D1,neg,1.0,-0.033863,-0.0,0.033863,False
EXTL3,neg,1.0,0.06325,-0.0,0.06325,False
PAF1,pos,0.608387,0.50501,0.2158200745148056,0.50501,False
ELOVL2,neg,1.0,0.033807,-0.0,0.033807,False
ZNF816-ZNF321P,neg,1.0,0.0024327,-0.0,0.0024327,False
PROP1,neg,1.0,0.18859,-0.0,0.18859,False
YAP1,neg,1.0,0.10299,-0.0,0.10299,False
TMEM229B,neg,1.0,0.22978,-0.0,0.22978,False
SERTAD2,pos,0.46363,0.55607,0.3338284700058508,0.55607,False
MYEOV,neg,1.0,0.18996,-0.0,0.18996,False
YBEY,neg,1.0,0.058714,-0.0,0.058714,False
ZNF208,neg,1.0,-0.0039656,-0.0,0.0039656,False
KRT222,neg,1.0,0.033448,-0.0,0.033448,False
SLC25A12,neg,1.0,0.10116,-0.0,0.10116,False
MAP2K5,neg,1.0,-0.0035095,-0.0,0.0035095,False
WNT8A,neg,1.0,0.23825,-0.0,0.23825,False
FAM26F,neg,1.0,-0.028555,-0.0,0.028555,False
MMP3,neg,1.0,0.092315,-0.0,0.092315,False
C3orf14,neg,1.0,0.020374,-0.0,0.020374,False
THNSL2,neg,1.0,0.17988,-0.0,0.17988,False
STIL,neg,1.0,0.20335,-0.0,0.20335,False
B4GAT1,neg,1.0,0.24462,-0.0,0.24462,False
DGCR2,neg,1.0,0.11032,-0.0,0.11032,False
RBM23,neg,1.0,0.11634,-0.0,0.11634,False
RBMXL3,neg,1.0,0.096225,-0.0,0.096225,False
SAAL1,neg,1.0,0.072071,-0.0,0.072071,False
ARHGAP42,neg,1.0,0.34692,-0.0,0.34692,False
IL16,neg,1.0,0.044338,-0.0,0.044338,False
THRB,neg,1.0,0.23459,-0.0,0.23459,False
GPR89B,neg,1.0,-0.089336,-0.0,0.089336,False
USP2,neg,1.0,0.22033,-0.0,0.22033,False
PDHA1,neg,1.0,0.17732,-0.0,0.17732,False
HECTD1,neg,1.0,0.18954,-0.0,0.18954,False
TFEC,neg,1.0,0.2154,-0.0,0.2154,False
C1orf137,neg,1.0,0.10761,-0.0,0.10761,False
ANKHD1,neg,1.0,0.089284,-0.0,0.089284,False
CDADC1,neg,1.0,0.060677,-0.0,0.060677,False
DPM1,neg,1.0,0.35233,-0.0,0.35233,False
THAP2,neg,1.0,0.03257,-0.0,0.03257,False
SBNO1,neg,1.0,0.15222,-0.0,0.15222,False
PI4K2A,neg,1.0,0.20476,-0.0,0.20476,False
METTL7A,neg,1.0,0.029457,-0.0,0.029457,False
P3H2,neg,1.0,0.10135,-0.0,0.10135,False
GLI2,neg,1.0,0.02618,-0.0,0.02618,False
LRMP,pos,0.973355,0.35874,0.011728735864691362,0.35874,False
RPS3,neg,1.0,0.30068,-0.0,0.30068,False
CBX1,neg,1.0,0.11436,-0.0,0.11436,False
CAMLG,neg,1.0,0.1944,-0.0,0.1944,False
WDR53,neg,1.0,0.294,-0.0,0.294,False
THG1L,pos,0.987202,0.31777,0.005593973460667444,0.31777,False
SORBS1,neg,1.0,0.072337,-0.0,0.072337,False
CYP46A1,neg,1.0,0.067854,-0.0,0.067854,False
PRKACB,pos,0.847889,0.39817,0.07166099897300711,0.39817,False
CENPB,neg,1.0,0.083666,-0.0,0.083666,False
KDM6A,neg,1.0,0.00036992,-0.0,0.00036992,False
PIGL,neg,1.0,0.016497,-0.0,0.016497,False
TMEM133,neg,1.0,0.09769,-0.0,0.09769,False
DHRS7,neg,1.0,0.059834,-0.0,0.059834,False
MCM3AP,neg,1.0,0.35707,-0.0,0.35707,False
HSPB8,neg,1.0,0.13276,-0.0,0.13276,False
RIBC2,neg,1.0,-0.037029,-0.0,0.037029,False
CCDC102B,neg,1.0,0.076639,-0.0,0.076639,False
CHAC1,neg,1.0,-0.010738,-0.0,0.010738,False
PRPF4,neg,1.0,0.25145,-0.0,0.25145,False
FAM131C,neg,1.0,0.035566,-0.0,0.035566,False
KRTAP4-6,neg,1.0,0.17868,-0.0,0.17868,False
TNIP3,neg,1.0,0.011964,-0.0,0.011964,False
CNNM4,neg,1.0,0.023268,-0.0,0.023268,False
CCDC158,neg,1.0,0.019168,-0.0,0.019168,False
ZMAT2,neg,1.0,0.32384,-0.0,0.32384,False
PPAPDC1B,neg,1.0,0.013183,-0.0,0.013183,False
DAG1,neg,1.0,0.10448,-0.0,0.10448,False
POMZP3,neg,1.0,0.028085,-0.0,0.028085,False
SYT3,neg,1.0,0.11711,-0.0,0.11711,False
TEX9,neg,1.0,0.0029499,-0.0,0.0029499,False
ITPR2,neg,1.0,0.10166,-0.0,0.10166,False
PGR,neg,1.0,0.096858,-0.0,0.096858,False
MAP3K9,neg,1.0,0.16579,-0.0,0.16579,False
MPV17L2,neg,1.0,0.14132,-0.0,0.14132,False
ZNF831,neg,1.0,0.019947,-0.0,0.019947,False
KRTAP4-9,neg,1.0,0.20152,-0.0,0.20152,False
RLTPR,neg,1.0,0.13431,-0.0,0.13431,False
PNPLA7,neg,1.0,-0.00049031,-0.0,0.00049031,False
FABP9,neg,1.0,0.19845,-0.0,0.19845,False
C1orf95,neg,1.0,0.11739,-0.0,0.11739,False
FABP1,neg,1.0,0.094946,-0.0,0.094946,False
ACP5,neg,1.0,0.056277,-0.0,0.056277,False
FAM221B,neg,1.0,0.19006,-0.0,0.19006,False
POLD2,neg,1.0,0.45847,-0.0,0.45847,False
CCR6,neg,1.0,-0.017099,-0.0,0.017099,False
GORASP1,neg,1.0,0.10321,-0.0,0.10321,False
EHD3,neg,1.0,0.056547,-0.0,0.056547,False
IFT122,neg,1.0,0.00082376,-0.0,0.00082376,False
SEPHS2,neg,1.0,0.14019,-0.0,0.14019,False
RAX2,pos,0.892403,0.46034,0.04943897841368652,0.46034,False
LGALSL,neg,1.0,0.25047,-0.0,0.25047,False
PGK2,neg,1.0,0.27943,-0.0,0.27943,False
SRP9,neg,1.0,0.10415,-0.0,0.10415,False
PRUNE2,neg,1.0,0.02026,-0.0,0.02026,False
ARHGEF26,neg,1.0,0.10482,-0.0,0.10482,False
KIAA1644,neg,1.0,-0.055646,-0.0,0.055646,False
EXO5,neg,1.0,0.11842,-0.0,0.11842,False
WDR61,pos,0.295114,0.42412,0.5300101873874482,0.42412,False
GPR150,neg,1.0,0.083058,-0.0,0.083058,False
OR5J2,neg,1.0,0.089775,-0.0,0.089775,False
NOB1,neg,1.0,0.23114,-0.0,0.23114,False
C12orf45,neg,1.0,0.16605,-0.0,0.16605,False
PICK1,neg,1.0,0.089848,-0.0,0.089848,False
IL3,neg,1.0,0.045785,-0.0,0.045785,False
ATP1A4,neg,1.0,0.17043,-0.0,0.17043,False
FST,neg,1.0,0.25906,-0.0,0.25906,False
FBXO2,neg,1.0,0.04419,-0.0,0.04419,False
C7orf26,neg,1.0,0.26914,-0.0,0.26914,False
DDX10,neg,1.0,0.20707,-0.0,0.20707,False
GOLGA6L1,neg,1.0,-0.00041006,-0.0,0.00041006,False
MAT2B,pos,0.811777,0.29105,0.09056325766838592,0.29105,False
ABCB11,neg,1.0,0.030208,-0.0,0.030208,False
ERVMER34-1,neg,1.0,0.22778,-0.0,0.22778,False
CREBL2,neg,1.0,0.023261,-0.0,0.023261,False
NEUROD4,neg,1.0,-0.022466,-0.0,0.022466,False
CDC42EP5,neg,1.0,0.08932,-0.0,0.08932,False
GAPDH,pos,0.97887,0.23738,0.009274981364876788,0.23738,False
MEF2A,neg,1.0,-0.025718,-0.0,0.025718,False
CPA3,neg,1.0,0.15406,-0.0,0.15406,False
SCN1B,neg,1.0,0.0008757,-0.0,0.0008757,False
SYT15,neg,1.0,0.15376,-0.0,0.15376,False
MZF1,neg,1.0,0.02743,-0.0,0.02743,False
RBBP8NL,neg,1.0,-0.00010076,-0.0,0.00010076,False
FAHD2A,neg,1.0,0.14839,-0.0,0.14839,False
OR8J3,neg,1.0,0.04995,-0.0,0.04995,False
CLASRP,neg,1.0,0.39602,-0.0,0.39602,False
NUP93,neg,1.0,0.1041,-0.0,0.1041,False
MMAB,neg,1.0,0.043568,-0.0,0.043568,False
STAG2,neg,1.0,-0.037414,-0.0,0.037414,False
OR2A25,neg,1.0,0.0062339,-0.0,0.0062339,False
GFRA1,neg,1.0,0.053818,-0.0,0.053818,False
DNAL4,neg,1.0,0.21697,-0.0,0.21697,False
AARS2,neg,1.0,0.15978,-0.0,0.15978,False
RTL1,neg,1.0,0.04397,-0.0,0.04397,False
PDLIM2,neg,1.0,0.022958,-0.0,0.022958,False
ARHGAP25,neg,1.0,0.17904,-0.0,0.17904,False
ZNF101,neg,1.0,0.11609,-0.0,0.11609,False
PHLDA2,pos,0.973355,0.28095,0.011728735864691362,0.28095,False
B4GALNT4,neg,1.0,0.16177,-0.0,0.16177,False
MINA,pos,0.73932,0.31269,0.1311675451589656,0.31269,False
NFU1,neg,1.0,0.27677,-0.0,0.27677,False
WFDC6,neg,1.0,0.11968,-0.0,0.11968,False
KIF26B,neg,1.0,0.094768,-0.0,0.094768,False
TENM1,neg,1.0,0.089193,-0.0,0.089193,False
VTCN1,neg,1.0,0.27266,-0.0,0.27266,False
PHF7,neg,1.0,0.14844,-0.0,0.14844,False
2023-09-11 00:00:00,neg,1.0,0.034619,-0.0,0.034619,False
CBX3,pos,0.898811,0.46043,0.04633162115492476,0.46043,False
DNAJB8,neg,1.0,0.13533,-0.0,0.13533,False
STT3A,neg,1.0,0.25208,-0.0,0.25208,False
PLRG1,pos,0.23099,0.72335,0.6364068211417296,0.72335,False
CNTRL,neg,1.0,0.16594,-0.0,0.16594,False
CNR1,neg,1.0,0.1951,-0.0,0.1951,False
MANBA,neg,1.0,0.17163,-0.0,0.17163,False
GAGE12C,neg,1.0,0.2585,-0.0,0.2585,False
PSMD7,neg,1.0,0.17998,-0.0,0.17998,False
GOLGA6L6,neg,1.0,0.22833,-0.0,0.22833,False
MOAP1,neg,1.0,-0.013043,-0.0,0.013043,False
TMEM14B,neg,1.0,0.075219,-0.0,0.075219,False
SIDT2,neg,1.0,0.1862,-0.0,0.1862,False
CPSF3L,neg,1.0,0.27891,-0.0,0.27891,False
CITED2,pos,0.971003,0.3859,0.012779428298552296,0.3859,False
ATP2B4,pos,0.57034,0.52469,0.24386616870931996,0.52469,False
CREB3,neg,1.0,0.023942,-0.0,0.023942,False
TTI1,neg,1.0,0.18439,-0.0,0.18439,False
CTCF,pos,0.287702,0.48823,0.5410571190413919,0.48823,False
GPS1,neg,1.0,0.20514,-0.0,0.20514,False
GPR25,neg,1.0,0.055448,-0.0,0.055448,False
STMN2,neg,1.0,0.064381,-0.0,0.064381,False
C19orf71,neg,1.0,0.15313,-0.0,0.15313,False
C17orf104,neg,1.0,0.01525,-0.0,0.01525,False
PHYHIPL,neg,1.0,0.14305,-0.0,0.14305,False
ESM1,neg,1.0,-0.0085676,-0.0,0.0085676,False
ANO6,neg,1.0,0.23245,-0.0,0.23245,False
YWHAZ,neg,1.0,0.03717,-0.0,0.03717,False
DPP4,neg,1.0,0.0872,-0.0,0.0872,False
METRNL,neg,1.0,0.047473,-0.0,0.047473,False
SLC39A12,neg,1.0,0.053705,-0.0,0.053705,False
TECTA,neg,1.0,0.0064894,-0.0,0.0064894,False
OR8D2,neg,1.0,0.28497,-0.0,0.28497,False
SAMD4A,neg,1.0,0.072393,-0.0,0.072393,False
PKP3,neg,1.0,0.17094,-0.0,0.17094,False
GABRA6,neg,1.0,0.12746,-0.0,0.12746,False
SLC38A11,neg,1.0,0.24033,-0.0,0.24033,False
MYOZ1,neg,1.0,0.00087153,-0.0,0.00087153,False
DDRGK1,neg,1.0,0.0070065,-0.0,0.0070065,False
GLT1D1,neg,1.0,0.13615,-0.0,0.13615,False
MTERF4,neg,1.0,0.23972,-0.0,0.23972,False
DMGDH,neg,1.0,0.014182,-0.0,0.014182,False
CD8A,neg,1.0,0.018339,-0.0,0.018339,False
CRIP2,pos,0.716064,0.28373,0.14504815980850191,0.28373,False
UGP2,neg,1.0,0.12071,-0.0,0.12071,False
GALR1,neg,1.0,-0.04949,-0.0,0.04949,False
UFL1,neg,1.0,0.18165,-0.0,0.18165,False
MAGEL2,neg,1.0,0.024289,-0.0,0.024289,False
ANKRD42,neg,1.0,0.19711,-0.0,0.19711,False
ZNF672,neg,1.0,0.149,-0.0,0.149,False
ZNF556,neg,1.0,0.17271,-0.0,0.17271,False
LPCAT4,neg,1.0,-0.0078761,-0.0,0.0078761,False
GCKR,neg,1.0,0.018499,-0.0,0.018499,False
GTF2H4,neg,1.0,0.080867,-0.0,0.080867,False
MST1R,neg,1.0,0.18175,-0.0,0.18175,False
PDCD10,neg,1.0,0.29204,-0.0,0.29204,False
HOMER3,neg,1.0,0.20428,-0.0,0.20428,False
KLRC4-KLRK1,neg,1.0,0.16016,-0.0,0.16016,False
SRI,neg,1.0,0.20788,-0.0,0.20788,False
NODAL,neg,1.0,0.19021,-0.0,0.19021,False
AQP8,neg,1.0,0.060988,-0.0,0.060988,False
BCAR1,neg,1.0,0.1916,-0.0,0.1916,False
RCOR1,pos,0.310571,0.49394,0.5078390995668075,0.49394,False
STEAP1B,neg,1.0,0.19066,-0.0,0.19066,False
NSRP1,neg,1.0,0.0032389,-0.0,0.0032389,False
HRASLS,neg,1.0,0.16858,-0.0,0.16858,False
CCL16,neg,1.0,0.11844,-0.0,0.11844,False
HOXA2,neg,1.0,-0.041347,-0.0,0.041347,False
CPSF1,neg,1.0,0.056521,-0.0,0.056521,False
C10orf105,neg,1.0,0.12747,-0.0,0.12747,False
CAPN11,neg,1.0,0.24516,-0.0,0.24516,False
OR56A5,neg,1.0,0.062863,-0.0,0.062863,False
RNF185,neg,1.0,-0.03486,-0.0,0.03486,False
TUSC2,neg,1.0,0.010212,-0.0,0.010212,False
RASGRF1,neg,1.0,0.1285,-0.0,0.1285,False
PMAIP1,neg,1.0,0.29237,-0.0,0.29237,False
LRP5L,neg,1.0,0.045695,-0.0,0.045695,False
SST,neg,1.0,0.2079,-0.0,0.2079,False
VPS52,neg,1.0,0.12058,-0.0,0.12058,False
SMIM18,neg,1.0,0.16296,-0.0,0.16296,False
CYP26A1,neg,1.0,0.097231,-0.0,0.097231,False
CPA4,neg,1.0,-0.0033423,-0.0,0.0033423,False
PTBP1,neg,1.0,0.1436,-0.0,0.1436,False
PGS1,neg,1.0,0.032945,-0.0,0.032945,False
PSMB1,neg,1.0,0.2988,-0.0,0.2988,False
HIPK2,neg,1.0,0.040221,-0.0,0.040221,False
PPP3R1,neg,1.0,0.041064,-0.0,0.041064,False
ASAH1,neg,1.0,-0.02069,-0.0,0.02069,False
TCEB3,neg,1.0,-0.026849,-0.0,0.026849,False
EFCAB2,neg,1.0,0.070547,-0.0,0.070547,False
SEC14L3,neg,1.0,0.19168,-0.0,0.19168,False
DET1,neg,1.0,0.067309,-0.0,0.067309,False
KRI1,neg,1.0,0.087983,-0.0,0.087983,False
VARS2,neg,1.0,0.14801,-0.0,0.14801,False
SRGAP2C,neg,1.0,0.1227,-0.0,0.1227,False
PSMD8,pos,0.973355,0.57465,0.011728735864691362,0.57465,False
OTP,neg,1.0,0.0095021,-0.0,0.0095021,False
SSTR5,neg,1.0,0.087656,-0.0,0.087656,False
C17orf51,neg,1.0,0.11453,-0.0,0.11453,False
ECD,pos,0.119563,0.70828,0.9224031964505889,0.70828,False
LOC391003,neg,1.0,0.089753,-0.0,0.089753,False
EFCAB11,neg,1.0,0.11209,-0.0,0.11209,False
SLC7A3,neg,1.0,0.23694,-0.0,0.23694,False
ZNF264,neg,1.0,0.06773,-0.0,0.06773,False
RPA3,neg,1.0,0.33503,-0.0,0.33503,False
PDCD5,neg,1.0,-0.013718,-0.0,0.013718,False
MIER1,neg,1.0,0.031994,-0.0,0.031994,False
C1orf109,neg,1.0,0.036227,-0.0,0.036227,False
LAMB2,neg,1.0,0.07188,-0.0,0.07188,False
TMEM252,neg,1.0,0.0097756,-0.0,0.0097756,False
CYP4A11,neg,1.0,0.0907,-0.0,0.0907,False
RBP2,neg,1.0,0.048358,-0.0,0.048358,False
EPC1,neg,1.0,0.17455,-0.0,0.17455,False
RNASEK,neg,1.0,0.22512,-0.0,0.22512,False
CENPH,neg,1.0,-0.0057511,-0.0,0.0057511,False
TSPY3,neg,1.0,0.0068425,-0.0,0.0068425,False
PTDSS1,neg,1.0,0.084276,-0.0,0.084276,False
ATP12A,neg,1.0,-0.0074594,-0.0,0.0074594,False
NPPA,neg,1.0,0.1846,-0.0,0.1846,False
SCOC,neg,1.0,0.0031078,-0.0,0.0031078,False
WDR19,neg,1.0,0.032553,-0.0,0.032553,False
OR51F1,neg,1.0,0.011159,-0.0,0.011159,False
DPF3,neg,1.0,0.27227,-0.0,0.27227,False
TROVE2,neg,1.0,0.14929,-0.0,0.14929,False
FAP,neg,1.0,-0.0080959,-0.0,0.0080959,False
ANO8,neg,1.0,0.21065,-0.0,0.21065,False
RHO,neg,1.0,-0.021478,-0.0,0.021478,False
PNPLA3,neg,1.0,0.027959,-0.0,0.027959,False
CUTC,neg,1.0,0.083644,-0.0,0.083644,False
UBA1,pos,0.540531,0.65891,0.26717939376826644,0.65891,False
DTX2,neg,1.0,0.20819,-0.0,0.20819,False
GMPR2,neg,1.0,-0.0017858,-0.0,0.0017858,False
CLDN9,neg,1.0,0.010498,-0.0,0.010498,False
LCMT2,neg,1.0,0.1103,-0.0,0.1103,False
SPINT1,neg,1.0,0.10335,-0.0,0.10335,False
DNAJB14,neg,1.0,0.049218,-0.0,0.049218,False
C6orf48,neg,1.0,0.059073,-0.0,0.059073,False
WIPF2,neg,1.0,-0.0080483,-0.0,0.0080483,False
EFNB1,neg,1.0,0.0073515,-0.0,0.0073515,False
EVPLL,neg,1.0,0.031034,-0.0,0.031034,False
RAD50,neg,1.0,0.11125,-0.0,0.11125,False
SSX4,neg,1.0,0.255,-0.0,0.255,False
KCNAB3,neg,1.0,0.12339,-0.0,0.12339,False
TFPI,neg,1.0,0.18211,-0.0,0.18211,False
CA10,neg,1.0,-0.019935,-0.0,0.019935,False
CLEC6A,neg,1.0,-0.01759,-0.0,0.01759,False
CD19,neg,1.0,0.05622,-0.0,0.05622,False
RGS8,neg,1.0,0.11245,-0.0,0.11245,False
GPR183,neg,1.0,0.14336,-0.0,0.14336,False
C5orf42,neg,1.0,0.086245,-0.0,0.086245,False
CLSTN2,neg,1.0,0.084977,-0.0,0.084977,False
IPO9,neg,1.0,0.034857,-0.0,0.034857,False
PCGF2,neg,1.0,-0.037508,-0.0,0.037508,False
ATIC,neg,1.0,0.15472,-0.0,0.15472,False
RIPPLY2,neg,1.0,0.12001,-0.0,0.12001,False
COPS3,neg,1.0,0.15299,-0.0,0.15299,False
SV2A,neg,1.0,0.056611,-0.0,0.056611,False
ANKRD39,neg,1.0,0.08922,-0.0,0.08922,False
RNF133,neg,1.0,-0.023021,-0.0,0.023021,False
DPYSL3,neg,1.0,0.15962,-0.0,0.15962,False
OR10S1,neg,1.0,0.15083,-0.0,0.15083,False
ELOVL1,neg,1.0,0.17863,-0.0,0.17863,False
GNRH2,neg,1.0,0.092121,-0.0,0.092121,False
BMP2,neg,1.0,0.11459,-0.0,0.11459,False
ZDHHC16,neg,1.0,0.1013,-0.0,0.1013,False
CAPRIN2,neg,1.0,-0.012228,-0.0,0.012228,False
QRICH1,neg,1.0,0.34675,-0.0,0.34675,False
DNAH14,neg,1.0,0.015718,-0.0,0.015718,False
MSANTD4,neg,1.0,0.0017541,-0.0,0.0017541,False
STXBP5,pos,0.970319,0.20287,0.01308546453356552,0.20287,False
IFITM1,neg,1.0,0.098915,-0.0,0.098915,False
COL8A1,neg,1.0,0.066959,-0.0,0.066959,False
ADRA2B,neg,1.0,0.2682,-0.0,0.2682,False
PPP1R3G,neg,1.0,0.27013,-0.0,0.27013,False
KIR2DL4,neg,1.0,0.18042,-0.0,0.18042,False
APIP,neg,1.0,0.073058,-0.0,0.073058,False
C5orf46,neg,1.0,-0.059252,-0.0,0.059252,False
CHIC2,neg,1.0,0.20408,-0.0,0.20408,False
DNAJC5,neg,1.0,0.21872,-0.0,0.21872,False
LY9,neg,1.0,-0.022646,-0.0,0.022646,False
TRIM8,neg,1.0,0.060078,-0.0,0.060078,False
FREM1,neg,1.0,-0.0032712,-0.0,0.0032712,False
SPRR1B,neg,1.0,0.15813,-0.0,0.15813,False
MRPL27,neg,1.0,0.23628,-0.0,0.23628,False
AKIP1,neg,1.0,0.026752,-0.0,0.026752,False
KIF19,neg,1.0,0.085013,-0.0,0.085013,False
EMC6,neg,1.0,0.069752,-0.0,0.069752,False
GRK7,neg,1.0,0.067877,-0.0,0.067877,False
HSD11B1,neg,1.0,0.013386,-0.0,0.013386,False
WDR46,pos,0.865244,0.3126,0.06286140362115186,0.3126,False
TECR,neg,1.0,0.083241,-0.0,0.083241,False
HHLA2,neg,1.0,0.085657,-0.0,0.085657,False
COPS7B,neg,1.0,0.21019,-0.0,0.21019,False
ZNF189,neg,1.0,0.14691,-0.0,0.14691,False
DGKI,neg,1.0,0.078527,-0.0,0.078527,False
GOLGA8A,neg,1.0,0.027448,-0.0,0.027448,False
SDE2,neg,1.0,0.38405,-0.0,0.38405,False
ABT1,pos,0.759273,0.52757,0.119602043503485,0.52757,False
SAG,neg,1.0,0.12755,-0.0,0.12755,False
USP17L5,neg,1.0,0.028286,-0.0,0.028286,False
TSEN15,neg,1.0,0.186,-0.0,0.186,False
NDUFA2,neg,1.0,0.26141,-0.0,0.26141,False
EPN1,neg,1.0,0.14859,-0.0,0.14859,False
KHDC1,neg,1.0,0.13928,-0.0,0.13928,False
MAGEB1,neg,1.0,0.16901,-0.0,0.16901,False
ARHGAP10,neg,1.0,0.1365,-0.0,0.1365,False
UBQLNL,neg,1.0,0.24508,-0.0,0.24508,False
BRPF3,neg,1.0,0.3128,-0.0,0.3128,False
LGALS9,neg,1.0,0.047559,-0.0,0.047559,False
VMP1,pos,0.213533,0.57374,0.6705349983419389,0.57374,False
PELI2,neg,1.0,0.099177,-0.0,0.099177,False
CT83,neg,1.0,0.055607,-0.0,0.055607,False
PILRB,neg,1.0,0.016018,-0.0,0.016018,False
LINGO2,neg,1.0,0.094613,-0.0,0.094613,False
HOXB7,neg,1.0,0.12312,-0.0,0.12312,False
TAC4,neg,1.0,0.3073,-0.0,0.3073,False
TVP23C-CDRT4,neg,1.0,0.077433,-0.0,0.077433,False
SLC47A1,neg,1.0,0.019145,-0.0,0.019145,False
MAP3K4,neg,1.0,0.11453,-0.0,0.11453,False
B3GALNT2,neg,1.0,0.020137,-0.0,0.020137,False
FAM131A,neg,1.0,-0.020261,-0.0,0.020261,False
ATP5I,pos,0.283386,0.50366,0.5476216088272,0.50366,False
GJB1,neg,1.0,0.20674,-0.0,0.20674,False
C14orf166,neg,1.0,0.053583,-0.0,0.053583,False
SH2D1B,neg,1.0,0.058557,-0.0,0.058557,False
SCAMP5,neg,1.0,0.040724,-0.0,0.040724,False
PTP4A1,neg,1.0,0.1771,-0.0,0.1771,False
GEMIN5,neg,1.0,0.11461,-0.0,0.11461,False
SNTB2,neg,1.0,0.081188,-0.0,0.081188,False
TRIM64,neg,1.0,0.11466,-0.0,0.11466,False
FIG4,pos,0.983552,0.352,0.0072026741624756,0.352,False
CRMP1,neg,1.0,0.069453,-0.0,0.069453,False
DDX41,neg,1.0,0.36846,-0.0,0.36846,False
FBXO33,neg,1.0,0.081931,-0.0,0.081931,False
GET4,pos,0.917818,0.46338,0.037243429291154234,0.46338,False
RAET1G,neg,1.0,0.029879,-0.0,0.029879,False
GLE1,neg,1.0,0.17995,-0.0,0.17995,False
ITGAE,neg,1.0,0.11403,-0.0,0.11403,False
ARHGAP4,neg,1.0,0.17608,-0.0,0.17608,False
HFM1,neg,1.0,0.033315,-0.0,0.033315,False
KCNK9,neg,1.0,0.21565,-0.0,0.21565,False
LATS2,neg,1.0,0.045917,-0.0,0.045917,False
ADAMTS16,neg,1.0,0.073252,-0.0,0.073252,False
FAM178A,neg,1.0,0.015974,-0.0,0.015974,False
TOMM40,pos,0.876587,0.3397,0.05720497432788328,0.3397,False
MID2,neg,1.0,0.12076,-0.0,0.12076,False
IFNA4,neg,1.0,0.1488,-0.0,0.1488,False
DDX59,pos,0.216569,0.43793,0.6644037088023831,0.43793,False
EIF4E3,neg,1.0,0.12916,-0.0,0.12916,False
GCC1,neg,1.0,0.21595,-0.0,0.21595,False
SRP68,neg,1.0,0.10053,-0.0,0.10053,False
MNT,pos,0.987847,0.45357,0.005310314725328797,0.45357,False
RPP25,neg,1.0,0.1935,-0.0,0.1935,False
ARRDC3,neg,1.0,0.21547,-0.0,0.21547,False
GRPEL2,neg,1.0,0.062973,-0.0,0.062973,False
FAM175B,neg,1.0,0.1369,-0.0,0.1369,False
GALR2,neg,1.0,0.098681,-0.0,0.098681,False
WDR7,neg,1.0,0.11108,-0.0,0.11108,False
DUSP10,neg,1.0,0.21627,-0.0,0.21627,False
MVD,pos,0.85859,0.36045,0.0662141740561026,0.36045,False
SESTD1,neg,1.0,0.13585,-0.0,0.13585,False
KRTAP10-7,neg,1.0,0.093583,-0.0,0.093583,False
ANKS4B,neg,1.0,0.18235,-0.0,0.18235,False
PRF1,neg,1.0,0.032286,-0.0,0.032286,False
ZFP57,neg,1.0,0.080949,-0.0,0.080949,False
UBA5,pos,0.934694,0.40659,0.029330545130174576,0.40659,False
DHX9,pos,0.898811,0.34007,0.04633162115492476,0.34007,False
KRTAP1-3,neg,1.0,0.057819,-0.0,0.057819,False
HAS3,neg,1.0,-0.00038063,-0.0,0.00038063,False
PSCA,neg,1.0,0.16456,-0.0,0.16456,False
RGMA,neg,1.0,0.10883,-0.0,0.10883,False
SMC3,neg,1.0,0.37149,-0.0,0.37149,False
HEXIM1,neg,1.0,0.043346,-0.0,0.043346,False
FHOD1,neg,1.0,0.015209,-0.0,0.015209,False
SYT9,neg,1.0,0.017799,-0.0,0.017799,False
RASAL1,neg,1.0,0.058709,-0.0,0.058709,False
CDC34,neg,1.0,0.23017,-0.0,0.23017,False
SLC39A5,neg,1.0,0.2081,-0.0,0.2081,False
LIPK,neg,1.0,0.045757,-0.0,0.045757,False
USP26,neg,1.0,0.1048,-0.0,0.1048,False
AP1S2,neg,1.0,0.035119,-0.0,0.035119,False
OSBPL6,neg,1.0,-0.042027,-0.0,0.042027,False
IL12A,neg,1.0,0.33817,-0.0,0.33817,False
GK2,neg,1.0,0.15089,-0.0,0.15089,False
CTLA4,neg,1.0,0.039848,-0.0,0.039848,False
CUL1,neg,1.0,0.083708,-0.0,0.083708,False
DNAJB3,neg,1.0,0.073323,-0.0,0.073323,False
BGLAP,neg,1.0,0.10832,-0.0,0.10832,False
CNIH3,neg,1.0,0.013609,-0.0,0.013609,False
SMR3B,neg,1.0,0.15897,-0.0,0.15897,False
