gene,beta_mean,beta_sd,psp,lfsr,tau_beta_mean,tau_u_mean,phi_mean,n_obs,n_sgrna,n_sample,batch_size,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,p_beta_gt_0,p_beta_lt_0,psp_draws,lfsr_draws,hit
CKAP2,0.0502585077434179,0.3270706869203102,0.577,0.423,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.362,0.144,0.577,0.423,0.577,0.42300000000000004,False
CLOCK,0.0080243937565067,0.3372848601133577,0.515,0.485,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.38,0.154,0.515,0.485,0.515,0.485,False
CNTFR,-0.0749884350947766,0.3333259499637613,0.417,0.417,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.375,0.139,0.417,0.583,0.417,0.417,False
COBL,5.717144469021298e-05,0.3240968597458187,0.504,0.496,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.354,0.124,0.504,0.496,0.504,0.496,False
COG1,0.0289351179887371,0.3354836592726863,0.531,0.469,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.357,0.138,0.531,0.469,0.531,0.469,False
COLEC11,-0.025831426896156,0.3268167144303951,0.475,0.475,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.364,0.127,0.475,0.525,0.475,0.475,False
COX4I1,-0.0332103098435404,0.3290458604206757,0.45,0.45,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.358,0.143,0.45,0.55,0.45,0.45,False
CRHR1,-0.0136381434695292,0.3319908041466534,0.498,0.498,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.367,0.125,0.498,0.502,0.498,0.498,False
CRY2,-0.0527035255330259,0.3254422111546524,0.444,0.444,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.376,0.129,0.444,0.556,0.444,0.444,False
CRYBA1,-0.0138420539154181,0.3190011958053264,0.484,0.484,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.347,0.111,0.484,0.516,0.484,0.484,False
CST11,0.0390003091525871,0.3181446719009063,0.557,0.4429999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.346,0.107,0.557,0.443,0.557,0.44299999999999995,False
CST7,-0.0838656078937772,0.3347279323608326,0.393,0.393,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.393,0.15,0.393,0.607,0.393,0.393,False
CXCL16,0.008457974242136,0.3191971634852362,0.508,0.492,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.351,0.117,0.508,0.492,0.508,0.492,False
CXorf51A,0.0716349682296882,0.3310467789056876,0.582,0.418,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.379,0.146,0.582,0.418,0.582,0.41800000000000004,False
CYP17A1,-0.0270845451750333,0.316284859194134,0.456,0.456,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.351,0.115,0.456,0.544,0.456,0.456,False
CYP26A1,0.0316915146394922,0.3163752039822986,0.538,0.4619999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.336,0.107,0.538,0.462,0.538,0.46199999999999997,False
CYP2D6,-0.0923780263756401,0.3161706906032094,0.393,0.393,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.366,0.132,0.393,0.607,0.393,0.393,False
CYP2U1,0.0091988026088106,0.3352556116229947,0.515,0.485,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.38,0.127,0.515,0.485,0.515,0.485,False
CYTIP,0.0401955769668991,0.3341689524845347,0.553,0.4469999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.389,0.149,0.553,0.447,0.553,0.44699999999999995,False
DAPK2,0.000696548064314,0.3216455970277785,0.487,0.487,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.349,0.112,0.487,0.513,0.487,0.487,False
DBP,-0.0278809653255644,0.3256583356567766,0.473,0.473,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.367,0.134,0.473,0.527,0.473,0.473,False
DCLRE1B,0.0061507983345295,0.3352897193076234,0.51,0.49,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.372,0.147,0.51,0.49,0.51,0.49,False
DDX28,0.0094784305368419,0.322401348094543,0.514,0.486,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.372,0.109,0.514,0.486,0.514,0.486,False
DENND1C,-0.0602998936748901,0.3169046867558441,0.425,0.425,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.342,0.124,0.425,0.575,0.425,0.425,False
DENND2A,0.0348546982009543,0.3180395131590887,0.528,0.472,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.37,0.111,0.528,0.472,0.528,0.472,False
DHRS13,-0.0497213926662847,0.3444663988867209,0.446,0.446,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.383,0.151,0.446,0.554,0.446,0.446,False
DHRS3,-0.0324452159867978,0.3250644768269837,0.463,0.463,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.349,0.129,0.463,0.537,0.463,0.463,False
DKC1,0.0111534002241755,0.3213645343774498,0.512,0.488,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.35,0.116,0.512,0.488,0.512,0.488,False
DLX4,0.0623426797613792,0.340578879369029,0.583,0.417,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.384,0.14,0.583,0.417,0.583,0.41700000000000004,False
DMKN,-0.0769742238507026,0.3243723222653441,0.423,0.423,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.372,0.135,0.423,0.577,0.423,0.423,False
DNAJC14,-0.0038991253829384,0.3242325621348889,0.492,0.492,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.352,0.125,0.492,0.508,0.492,0.492,False
DNM1,-0.0944682679987978,0.3263396503967722,0.381,0.381,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.387,0.14,0.381,0.619,0.381,0.381,False
DNM3,-0.0841198861528689,0.3123257807075176,0.395,0.395,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.363,0.126,0.395,0.605,0.395,0.395,False
DUSP15,0.0244537935486624,0.3147000596737854,0.519,0.481,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.33,0.115,0.519,0.481,0.519,0.481,False
DXO,0.0266043503737298,0.332075086785391,0.532,0.4679999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.357,0.13,0.532,0.468,0.532,0.46799999999999997,False
EBP,0.0600620331676159,0.3199939576217666,0.564,0.436,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.354,0.13,0.564,0.436,0.564,0.43600000000000005,False
EIF2AK2,-0.0207715245177533,0.3246086203984796,0.479,0.479,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.363,0.125,0.479,0.521,0.479,0.479,False
ELAVL3,0.0341591907560014,0.3245390189712611,0.535,0.4649999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.349,0.121,0.535,0.465,0.535,0.46499999999999997,False
EMC10,-0.07764920639771,0.3278798195056127,0.416,0.416,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.356,0.134,0.416,0.584,0.416,0.416,False
EMX1,-0.0674674667958113,0.3334754805671512,0.405,0.405,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.38,0.126,0.405,0.595,0.405,0.405,False
ENKUR,0.038825034798196,0.324077146851394,0.532,0.4679999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.352,0.128,0.532,0.468,0.532,0.46799999999999997,False
EPB41L2,0.0467127346446181,0.3325224730797505,0.555,0.4449999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.356,0.132,0.555,0.445,0.555,0.44499999999999995,False
EPHB1,-0.02033407498736,0.3307838572468016,0.46,0.46,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.365,0.132,0.46,0.54,0.46,0.46,False
EPS8L1,-0.0245494594748092,0.3394291434162261,0.457,0.457,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.376,0.144,0.457,0.543,0.457,0.457,False
ERBB2,0.125610366132409,0.3454175690415712,0.65,0.35,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.414,0.164,0.65,0.35,0.65,0.35,False
EVA1B,0.0156089816199396,0.3147956962202665,0.507,0.493,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.342,0.105,0.507,0.493,0.507,0.493,False
EVA1C,-0.0496186171562898,0.3137761991854736,0.428,0.428,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.348,0.112,0.428,0.572,0.428,0.428,False
EXOC8,0.0557176605003885,0.3361131095422535,0.585,0.415,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.37,0.153,0.585,0.415,0.585,0.41500000000000004,False
EXTL2,-0.0469031272495492,0.3526421251366317,0.45,0.45,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.392,0.156,0.45,0.55,0.45,0.45,False
FADS6,-0.0489695857525477,0.3191845427749857,0.446,0.446,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.349,0.11,0.446,0.554,0.446,0.446,False
FAM117B,-0.1144357632096206,0.3336928632011264,0.358,0.358,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.403,0.149,0.358,0.642,0.358,0.358,False
FAM134C,-0.0416059127147635,0.3330711267022514,0.444,0.444,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.365,0.157,0.444,0.556,0.444,0.444,False
FAM171A2,-0.1445835060470747,0.3300792753197681,0.32,0.32,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.409,0.163,0.32,0.68,0.32,0.32,False
FAM204A,-0.1026210618233959,0.3251249660261758,0.377,0.377,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.354,0.136,0.377,0.623,0.377,0.377,False
FAM25C,-0.1480735783363628,0.3366735840953512,0.337,0.337,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.418,0.169,0.337,0.663,0.337,0.337,False
FEM1A,-0.0327268178561062,0.3186355021649223,0.464,0.464,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.331,0.128,0.464,0.536,0.464,0.464,False
FFAR1,-0.0018978868530323,0.3408453714305088,0.494,0.494,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.401,0.132,0.494,0.506,0.494,0.494,False
FGF9,-0.0356439799518888,0.3221566425757746,0.443,0.443,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.356,0.122,0.443,0.557,0.443,0.443,False
FGFBP1,-0.0266038142146633,0.3204541221335955,0.479,0.479,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.351,0.112,0.479,0.521,0.479,0.479,False
FILIP1L,-0.0734550124801056,0.3217167185010591,0.413,0.413,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.373,0.136,0.413,0.587,0.413,0.413,False
FOXB2,0.1206133436176754,0.3379652567845983,0.635,0.365,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.405,0.156,0.635,0.365,0.635,0.365,False
FOXQ1,0.0119013610963528,0.3444854078498686,0.521,0.479,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.396,0.142,0.521,0.479,0.521,0.479,False
FRMD8,-0.0278400482321847,0.3367733117896748,0.455,0.455,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.373,0.136,0.455,0.545,0.455,0.455,False
FRRS1L,0.0226700287347708,0.3228921763337484,0.539,0.4609999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.363,0.134,0.539,0.461,0.539,0.46099999999999997,False
G3BP2,0.0774468683550728,0.3284124734909441,0.575,0.425,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.384,0.149,0.575,0.425,0.575,0.42500000000000004,False
GADD45A,0.0074590361371086,0.3141292630216137,0.508,0.492,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.351,0.116,0.508,0.492,0.508,0.492,False
GALK1,-0.0697215935738802,0.3321718188693539,0.42,0.42,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.368,0.137,0.42,0.58,0.42,0.42,False
GALNT2,-0.0122059999311548,0.3234516176931641,0.491,0.491,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.346,0.122,0.491,0.509,0.491,0.491,False
GAS2,0.0611777259550222,0.3223910994401693,0.602,0.398,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.369,0.126,0.602,0.398,0.602,0.398,False
GATAD2B,-0.0192289266848217,0.3286653333479507,0.467,0.467,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.373,0.128,0.467,0.533,0.467,0.467,False
GBGT1,0.0596500107051265,0.3408891092214724,0.563,0.437,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.372,0.155,0.563,0.437,0.563,0.43700000000000006,False
GCNT2,-0.0273855014982272,0.314313123765467,0.484,0.484,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.34,0.116,0.484,0.516,0.484,0.484,False
GCNT4,-0.030995382104896,0.3277511574816181,0.468,0.468,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.372,0.122,0.468,0.532,0.468,0.468,False
GFY,0.0530106544160778,0.3552091112710355,0.562,0.4379999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.399,0.168,0.562,0.438,0.562,0.43799999999999994,False
GGA2,-0.0135911805428743,0.329666553064165,0.473,0.473,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.355,0.138,0.473,0.527,0.473,0.473,False
GGACT,-0.0274435524007832,0.3222535451403938,0.449,0.449,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.36,0.123,0.449,0.551,0.449,0.449,False
GJA5,-0.0432121294416334,0.3342783484637615,0.462,0.462,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.377,0.134,0.462,0.538,0.462,0.462,False
GMPR2,0.0374826182337267,0.3343301497327436,0.545,0.4549999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.374,0.138,0.545,0.455,0.545,0.45499999999999996,False
GNL3,0.08527283005135,0.3306510107767511,0.598,0.402,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.38,0.143,0.598,0.402,0.598,0.402,False
GOLGA8R,-0.0348863140418851,0.3280605166365474,0.462,0.462,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.37,0.139,0.462,0.538,0.462,0.462,False
GOT1L1,0.0650434791778856,0.3362551714906059,0.564,0.436,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.386,0.14,0.564,0.436,0.564,0.43600000000000005,False
GPBP1L1,-0.051309598291005,0.3469502298710753,0.447,0.447,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.4,0.15,0.447,0.553,0.447,0.447,False
GPC6,-0.0457220932754098,0.3145960599068,0.435,0.435,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.343,0.113,0.435,0.565,0.435,0.435,False
GPR148,-0.0068551304452523,0.3334035481647913,0.506,0.494,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.368,0.124,0.506,0.494,0.506,0.494,False
GPR25,0.0461681119528488,0.3242849612640279,0.551,0.4489999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.347,0.123,0.551,0.449,0.551,0.44899999999999995,False
GRAMD2,0.0204216228822246,0.3277584802144946,0.528,0.472,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.362,0.132,0.528,0.472,0.528,0.472,False
GRIK1,-0.0155977610179427,0.3328631712021144,0.478,0.478,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.371,0.116,0.478,0.522,0.478,0.478,False
GRM3,-0.0932238484994538,0.3344523678753041,0.382,0.382,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.397,0.154,0.382,0.618,0.382,0.382,False
GYPA,0.0578443452096255,0.3277287431813387,0.585,0.415,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.375,0.138,0.585,0.415,0.585,0.41500000000000004,False
HAS3,0.0334187067994422,0.3366988050760339,0.547,0.4529999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.376,0.141,0.547,0.453,0.547,0.45299999999999996,False
HBA2,-0.0595331553660149,0.3033314046246029,0.436,0.436,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.33,0.102,0.436,0.564,0.436,0.436,False
HCAR1,-0.0413248489998396,0.3215881826966521,0.439,0.439,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.377,0.121,0.439,0.561,0.439,0.439,False
HECTD3,-0.0105203820692019,0.3386182961761786,0.476,0.476,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.378,0.137,0.476,0.524,0.476,0.476,False
HERC1,0.0581621687681446,0.3255515821995267,0.556,0.4439999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.369,0.13,0.556,0.444,0.556,0.44399999999999995,False
HES5,0.0494053783035799,0.3321149085340306,0.551,0.4489999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.359,0.134,0.551,0.449,0.551,0.44899999999999995,False
HIST1H2BM,-0.0872037721450681,0.3341239519271471,0.405,0.405,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.377,0.149,0.405,0.595,0.405,0.405,False
HIST1H4A,-0.0443030631762691,0.3319923173380777,0.454,0.454,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.356,0.136,0.454,0.546,0.454,0.454,False
HIST1H4G,-0.0073585829735117,0.3259790270309429,0.492,0.492,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.366,0.126,0.492,0.508,0.492,0.492,False
HIST2H4A,-0.098150445949916,0.3469702790014665,0.388,0.388,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.414,0.176,0.388,0.612,0.388,0.388,False
HKR1,-0.0130539766315594,0.3373838825480494,0.5,0.5,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.372,0.145,0.5,0.5,0.5,0.5,False
HMSD,-0.0657515502821042,0.3235258937179461,0.423,0.423,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.365,0.133,0.423,0.577,0.423,0.423,False
HOXA9,0.022434132527208,0.335594637367863,0.53,0.47,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.394,0.134,0.53,0.47,0.53,0.47,False
HOXC11,-0.0174147031416853,0.3390946371209689,0.483,0.483,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.384,0.132,0.483,0.517,0.483,0.483,False
HPSE2,0.0217655858613858,0.3195121551451526,0.52,0.48,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.342,0.119,0.52,0.48,0.52,0.48,False
HS1BP3,0.0095604435271945,0.3223267354119278,0.516,0.484,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.357,0.122,0.516,0.484,0.516,0.484,False
HSBP1L1,-0.0698855269178303,0.3296362067996412,0.412,0.412,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.365,0.145,0.412,0.588,0.412,0.412,False
HSD3B2,-0.0205658404830592,0.333838814953988,0.475,0.475,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.377,0.13,0.475,0.525,0.475,0.475,False
HVCN1,0.0340554057732883,0.3338798083219895,0.553,0.4469999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.376,0.131,0.553,0.447,0.553,0.44699999999999995,False
IFIT1B,-0.0387147274397165,0.3187774789803966,0.455,0.455,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.363,0.116,0.455,0.545,0.455,0.455,False
IFNE,0.0480171489550925,0.3170275672425369,0.557,0.4429999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.326,0.125,0.557,0.443,0.557,0.44299999999999995,False
IFT27,0.001785453799831,0.3330911276979377,0.511,0.489,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.385,0.127,0.511,0.489,0.511,0.489,False
IMPA2,-0.0409431287838416,0.3094244916005536,0.435,0.435,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.325,0.116,0.435,0.565,0.435,0.435,False
IRAK3,0.0568068517111451,0.3168856414344266,0.562,0.4379999999999999,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.351,0.117,0.562,0.438,0.562,0.43799999999999994,False
ISY1-RAB43,-0.0224948881029783,0.3447719057417456,0.472,0.472,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.386,0.154,0.472,0.528,0.472,0.472,False
ITGB3BP,-0.0276912802414054,0.3152755557118549,0.451,0.451,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.354,0.11,0.451,0.549,0.451,0.451,False
KAT2B,0.0914037252664864,0.3321761479445594,0.593,0.407,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.408,0.138,0.593,0.407,0.593,0.40700000000000003,False
KATNBL1,-0.0775067007704169,0.321436933428421,0.391,0.391,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.38,0.122,0.391,0.609,0.391,0.391,False
KCNE4,-0.0031900819209518,0.3262593587419371,0.497,0.497,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.356,0.127,0.497,0.503,0.497,0.497,False
KIAA1024L,-0.072979424726289,0.3237086279686508,0.435,0.435,0.4534465001666065,1.563668861044005,0.3855402619181849,16,4,4,500,0.381,0.126,0.435,0.565,0.435,0.435,False
